video_id,label
51312,Sliding Two Fingers Down
51360,Sliding Two Fingers Down
51370,Sliding Two Fingers Down
51572,Sliding Two Fingers Down
51627,Sliding Two Fingers Down
51655,Sliding Two Fingers Down
51737,Sliding Two Fingers Down
51810,Sliding Two Fingers Down
51817,Sliding Two Fingers Down
51979,Sliding Two Fingers Down
52297,Sliding Two Fingers Down
52416,Sliding Two Fingers Down
52423,Sliding Two Fingers Down
52499,Sliding Two Fingers Down
52781,Sliding Two Fingers Down
52819,Sliding Two Fingers Down
52835,Sliding Two Fingers Down
52943,Sliding Two Fingers Down
52960,Sliding Two Fingers Down
52974,Sliding Two Fingers Down
53015,Sliding Two Fingers Down
53135,Sliding Two Fingers Down
53273,Sliding Two Fingers Down
53322,Sliding Two Fingers Down
53351,Sliding Two Fingers Down
53457,Sliding Two Fingers Down
53482,Sliding Two Fingers Down
53497,Sliding Two Fingers Down
53531,Sliding Two Fingers Down
53564,Sliding Two Fingers Down
53661,Sliding Two Fingers Down
53665,Sliding Two Fingers Down
53977,Sliding Two Fingers Down
53984,Sliding Two Fingers Down
54058,Sliding Two Fingers Down
54074,Sliding Two Fingers Down
54576,Sliding Two Fingers Down
54582,Sliding Two Fingers Down
54685,Sliding Two Fingers Down
54802,Sliding Two Fingers Down
54808,Sliding Two Fingers Down
54837,Sliding Two Fingers Down
54922,Sliding Two Fingers Down
55012,Sliding Two Fingers Down
55074,Sliding Two Fingers Down
55117,Sliding Two Fingers Down
55190,Sliding Two Fingers Down
55215,Sliding Two Fingers Down
55472,Sliding Two Fingers Down
55473,Sliding Two Fingers Down
55499,Sliding Two Fingers Down
55650,Sliding Two Fingers Down
55881,Sliding Two Fingers Down
55947,Sliding Two Fingers Down
56021,Sliding Two Fingers Down
56022,Sliding Two Fingers Down
56066,Sliding Two Fingers Down
56246,Sliding Two Fingers Down
56300,Sliding Two Fingers Down
56563,Sliding Two Fingers Down
56665,Sliding Two Fingers Down
56668,Sliding Two Fingers Down
56754,Sliding Two Fingers Down
56819,Sliding Two Fingers Down
57058,Sliding Two Fingers Down
57100,Sliding Two Fingers Down
57117,Sliding Two Fingers Down
57149,Sliding Two Fingers Down
57249,Sliding Two Fingers Down
57352,Sliding Two Fingers Down
57389,Sliding Two Fingers Down
57462,Sliding Two Fingers Down
57570,Sliding Two Fingers Down
57594,Sliding Two Fingers Down
57620,Sliding Two Fingers Down
57660,Sliding Two Fingers Down
57676,Sliding Two Fingers Down
57730,Sliding Two Fingers Down
57960,Sliding Two Fingers Down
58016,Sliding Two Fingers Down
58071,Sliding Two Fingers Down
58103,Sliding Two Fingers Down
58266,Sliding Two Fingers Down
58289,Sliding Two Fingers Down
58334,Sliding Two Fingers Down
58471,Sliding Two Fingers Down
58615,Sliding Two Fingers Down
58650,Sliding Two Fingers Down
58773,Sliding Two Fingers Down
58897,Sliding Two Fingers Down
59268,Sliding Two Fingers Down
59326,Sliding Two Fingers Down
59342,Sliding Two Fingers Down
59345,Sliding Two Fingers Down
59409,Sliding Two Fingers Down
59608,Sliding Two Fingers Down
59893,Sliding Two Fingers Down
60115,Sliding Two Fingers Down
60138,Sliding Two Fingers Down
60327,Sliding Two Fingers Down
60334,Sliding Two Fingers Down
60338,Sliding Two Fingers Down
60353,Sliding Two Fingers Down
60413,Sliding Two Fingers Down
60485,Sliding Two Fingers Down
60511,Sliding Two Fingers Down
60592,Sliding Two Fingers Down
60737,Sliding Two Fingers Down
60750,Sliding Two Fingers Down
61007,Sliding Two Fingers Down
61321,Sliding Two Fingers Down
61368,Sliding Two Fingers Down
61480,Sliding Two Fingers Down
61609,Sliding Two Fingers Down
61783,Sliding Two Fingers Down
61786,Sliding Two Fingers Down
61804,Sliding Two Fingers Down
62041,Sliding Two Fingers Down
62186,Sliding Two Fingers Down
62208,Sliding Two Fingers Down
62385,Sliding Two Fingers Down
62470,Sliding Two Fingers Down
62486,Sliding Two Fingers Down
62518,Sliding Two Fingers Down
62522,Sliding Two Fingers Down
62748,Sliding Two Fingers Down
62903,Sliding Two Fingers Down
62975,Sliding Two Fingers Down
62988,Sliding Two Fingers Down
63256,Sliding Two Fingers Down
63396,Sliding Two Fingers Down
63502,Sliding Two Fingers Down
63520,Sliding Two Fingers Down
63576,Sliding Two Fingers Down
63592,Sliding Two Fingers Down
63608,Sliding Two Fingers Down
63743,Sliding Two Fingers Down
63854,Sliding Two Fingers Down
63872,Sliding Two Fingers Down
64045,Sliding Two Fingers Down
64093,Sliding Two Fingers Down
64104,Sliding Two Fingers Down
64135,Sliding Two Fingers Down
64264,Sliding Two Fingers Down
64324,Sliding Two Fingers Down
64333,Sliding Two Fingers Down
64343,Sliding Two Fingers Down
64359,Sliding Two Fingers Down
64373,Sliding Two Fingers Down
64379,Sliding Two Fingers Down
64558,Sliding Two Fingers Down
64624,Sliding Two Fingers Down
64675,Sliding Two Fingers Down
64791,Sliding Two Fingers Down
64946,Sliding Two Fingers Down
65038,Sliding Two Fingers Down
65055,Sliding Two Fingers Down
65114,Sliding Two Fingers Down
65125,Sliding Two Fingers Down
65188,Sliding Two Fingers Down
65210,Sliding Two Fingers Down
65213,Sliding Two Fingers Down
65248,Sliding Two Fingers Down
65250,Sliding Two Fingers Down
65459,Sliding Two Fingers Down
65607,Sliding Two Fingers Down
65666,Sliding Two Fingers Down
65804,Sliding Two Fingers Down
65829,Sliding Two Fingers Down
65847,Sliding Two Fingers Down
65913,Sliding Two Fingers Down
65918,Sliding Two Fingers Down
65924,Sliding Two Fingers Down
65951,Sliding Two Fingers Down
42,Sliding Two Fingers Up
62,Sliding Two Fingers Up
69,Sliding Two Fingers Up
89,Sliding Two Fingers Up
223,Sliding Two Fingers Up
242,Sliding Two Fingers Up
280,Sliding Two Fingers Up
597,Sliding Two Fingers Up
702,Sliding Two Fingers Up
784,Sliding Two Fingers Up
819,Sliding Two Fingers Up
828,Sliding Two Fingers Up
830,Sliding Two Fingers Up
846,Sliding Two Fingers Up
937,Sliding Two Fingers Up
965,Sliding Two Fingers Up
1138,Sliding Two Fingers Up
1250,Sliding Two Fingers Up
1266,Sliding Two Fingers Up
1312,Sliding Two Fingers Up
1561,Sliding Two Fingers Up
1681,Sliding Two Fingers Up
1922,Sliding Two Fingers Up
2102,Sliding Two Fingers Up
2267,Sliding Two Fingers Up
2279,Sliding Two Fingers Up
2419,Sliding Two Fingers Up
2578,Sliding Two Fingers Up
2599,Sliding Two Fingers Up
2620,Sliding Two Fingers Up
2650,Sliding Two Fingers Up
2847,Sliding Two Fingers Up
2913,Sliding Two Fingers Up
3033,Sliding Two Fingers Up
3035,Sliding Two Fingers Up
3042,Sliding Two Fingers Up
3062,Sliding Two Fingers Up
3075,Sliding Two Fingers Up
3209,Sliding Two Fingers Up
3228,Sliding Two Fingers Up
3396,Sliding Two Fingers Up
3526,Sliding Two Fingers Up
3555,Sliding Two Fingers Up
3752,Sliding Two Fingers Up
3784,Sliding Two Fingers Up
3976,Sliding Two Fingers Up
3999,Sliding Two Fingers Up
4160,Sliding Two Fingers Up
4240,Sliding Two Fingers Up
4367,Sliding Two Fingers Up
4438,Sliding Two Fingers Up
4531,Sliding Two Fingers Up
4858,Sliding Two Fingers Up
5069,Sliding Two Fingers Up
5115,Sliding Two Fingers Up
5239,Sliding Two Fingers Up
5267,Sliding Two Fingers Up
5278,Sliding Two Fingers Up
5296,Sliding Two Fingers Up
5322,Sliding Two Fingers Up
5347,Sliding Two Fingers Up
5432,Sliding Two Fingers Up
5436,Sliding Two Fingers Up
5603,Sliding Two Fingers Up
5638,Sliding Two Fingers Up
5924,Sliding Two Fingers Up
5956,Sliding Two Fingers Up
5965,Sliding Two Fingers Up
6008,Sliding Two Fingers Up
6042,Sliding Two Fingers Up
6139,Sliding Two Fingers Up
6386,Sliding Two Fingers Up
6469,Sliding Two Fingers Up
6526,Sliding Two Fingers Up
6542,Sliding Two Fingers Up
6547,Sliding Two Fingers Up
6748,Sliding Two Fingers Up
6890,Sliding Two Fingers Up
7125,Sliding Two Fingers Up
7197,Sliding Two Fingers Up
7276,Sliding Two Fingers Up
7332,Sliding Two Fingers Up
7452,Sliding Two Fingers Up
7730,Sliding Two Fingers Up
7922,Sliding Two Fingers Up
8018,Sliding Two Fingers Up
8026,Sliding Two Fingers Up
8185,Sliding Two Fingers Up
8282,Sliding Two Fingers Up
8380,Sliding Two Fingers Up
8442,Sliding Two Fingers Up
8640,Sliding Two Fingers Up
8719,Sliding Two Fingers Up
8735,Sliding Two Fingers Up
8859,Sliding Two Fingers Up
8870,Sliding Two Fingers Up
8949,Sliding Two Fingers Up
9005,Sliding Two Fingers Up
9027,Sliding Two Fingers Up
9071,Sliding Two Fingers Up
9087,Sliding Two Fingers Up
9111,Sliding Two Fingers Up
9220,Sliding Two Fingers Up
9323,Sliding Two Fingers Up
9536,Sliding Two Fingers Up
9579,Sliding Two Fingers Up
9757,Sliding Two Fingers Up
9812,Sliding Two Fingers Up
9927,Sliding Two Fingers Up
9945,Sliding Two Fingers Up
9969,Sliding Two Fingers Up
10150,Sliding Two Fingers Up
10161,Sliding Two Fingers Up
10197,Sliding Two Fingers Up
10269,Sliding Two Fingers Up
10340,Sliding Two Fingers Up
10390,Sliding Two Fingers Up
10454,Sliding Two Fingers Up
10463,Sliding Two Fingers Up
10523,Sliding Two Fingers Up
10546,Sliding Two Fingers Up
10674,Sliding Two Fingers Up
10712,Sliding Two Fingers Up
10757,Sliding Two Fingers Up
10771,Sliding Two Fingers Up
10817,Sliding Two Fingers Up
10916,Sliding Two Fingers Up
10984,Sliding Two Fingers Up
11058,Sliding Two Fingers Up
11090,Sliding Two Fingers Up
11217,Sliding Two Fingers Up
11221,Sliding Two Fingers Up
11244,Sliding Two Fingers Up
11350,Sliding Two Fingers Up
11596,Sliding Two Fingers Up
11621,Sliding Two Fingers Up
11826,Sliding Two Fingers Up
11881,Sliding Two Fingers Up
11984,Sliding Two Fingers Up
12010,Sliding Two Fingers Up
12013,Sliding Two Fingers Up
12041,Sliding Two Fingers Up
12115,Sliding Two Fingers Up
12167,Sliding Two Fingers Up
12271,Sliding Two Fingers Up
12290,Sliding Two Fingers Up
12397,Sliding Two Fingers Up
12404,Sliding Two Fingers Up
12449,Sliding Two Fingers Up
12624,Sliding Two Fingers Up
12920,Sliding Two Fingers Up
12942,Sliding Two Fingers Up
12971,Sliding Two Fingers Up
12986,Sliding Two Fingers Up
13020,Sliding Two Fingers Up
13078,Sliding Two Fingers Up
13086,Sliding Two Fingers Up
13104,Sliding Two Fingers Up
13187,Sliding Two Fingers Up
13434,Sliding Two Fingers Up
13492,Sliding Two Fingers Up
13621,Sliding Two Fingers Up
13673,Sliding Two Fingers Up
13794,Sliding Two Fingers Up
13807,Sliding Two Fingers Up
13839,Sliding Two Fingers Up
13901,Sliding Two Fingers Up
13951,Sliding Two Fingers Up
13975,Sliding Two Fingers Up
13980,Sliding Two Fingers Up
14093,Sliding Two Fingers Up
14131,Sliding Two Fingers Up
14298,Sliding Two Fingers Up
14379,Sliding Two Fingers Up
14416,Sliding Two Fingers Up
14451,Sliding Two Fingers Up
14509,Sliding Two Fingers Up
14569,Sliding Two Fingers Up
14616,Sliding Two Fingers Up
14818,Sliding Two Fingers Up
14930,Sliding Two Fingers Up
14981,Sliding Two Fingers Up
15035,Sliding Two Fingers Up
15124,Sliding Two Fingers Up
15233,Sliding Two Fingers Up
15314,Sliding Two Fingers Up
15342,Sliding Two Fingers Up
15348,Sliding Two Fingers Up
15381,Sliding Two Fingers Up
15480,Sliding Two Fingers Up
15661,Sliding Two Fingers Up
15680,Sliding Two Fingers Up
15782,Sliding Two Fingers Up
15914,Sliding Two Fingers Up
15957,Sliding Two Fingers Up
16080,Sliding Two Fingers Up
16097,Sliding Two Fingers Up
16482,Sliding Two Fingers Up
16520,Sliding Two Fingers Up
16588,Sliding Two Fingers Up
16675,Sliding Two Fingers Up
16684,Sliding Two Fingers Up
16690,Sliding Two Fingers Up
16754,Sliding Two Fingers Up
16838,Sliding Two Fingers Up
16986,Sliding Two Fingers Up
17050,Sliding Two Fingers Up
17060,Sliding Two Fingers Up
17080,Sliding Two Fingers Up
17125,Sliding Two Fingers Up
17243,Sliding Two Fingers Up
17311,Sliding Two Fingers Up
17316,Sliding Two Fingers Up
17384,Sliding Two Fingers Up
17549,Sliding Two Fingers Up
17553,Sliding Two Fingers Up
17598,Sliding Two Fingers Up
17653,Sliding Two Fingers Up
17681,Sliding Two Fingers Up
17742,Sliding Two Fingers Up
17890,Sliding Two Fingers Up
17990,Sliding Two Fingers Up
18113,Sliding Two Fingers Up
18115,Sliding Two Fingers Up
18171,Sliding Two Fingers Up
18307,Sliding Two Fingers Up
18396,Sliding Two Fingers Up
18414,Sliding Two Fingers Up
18422,Sliding Two Fingers Up
18494,Sliding Two Fingers Up
18742,Sliding Two Fingers Up
18752,Sliding Two Fingers Up
18819,Sliding Two Fingers Up
19157,Sliding Two Fingers Up
19179,Sliding Two Fingers Up
19274,Sliding Two Fingers Up
19396,Sliding Two Fingers Up
19397,Sliding Two Fingers Up
19466,Sliding Two Fingers Up
19581,Sliding Two Fingers Up
19634,Sliding Two Fingers Up
19848,Sliding Two Fingers Up
19912,Sliding Two Fingers Up
20120,Sliding Two Fingers Up
20124,Sliding Two Fingers Up
20267,Sliding Two Fingers Up
20301,Sliding Two Fingers Up
20554,Sliding Two Fingers Up
20623,Sliding Two Fingers Up
20802,Sliding Two Fingers Up
20853,Sliding Two Fingers Up
20870,Sliding Two Fingers Up
20979,Sliding Two Fingers Up
21151,Sliding Two Fingers Up
21163,Sliding Two Fingers Up
21220,Sliding Two Fingers Up
21369,Sliding Two Fingers Up
21502,Sliding Two Fingers Up
21540,Sliding Two Fingers Up
21737,Sliding Two Fingers Up
21770,Sliding Two Fingers Up
21773,Sliding Two Fingers Up
21784,Sliding Two Fingers Up
21966,Sliding Two Fingers Up
22263,Sliding Two Fingers Up
22311,Sliding Two Fingers Up
22427,Sliding Two Fingers Up
22429,Sliding Two Fingers Up
22475,Sliding Two Fingers Up
22476,Sliding Two Fingers Up
22591,Sliding Two Fingers Up
22623,Sliding Two Fingers Up
22633,Sliding Two Fingers Up
22640,Sliding Two Fingers Up
22659,Sliding Two Fingers Up
22663,Sliding Two Fingers Up
22719,Sliding Two Fingers Up
22876,Sliding Two Fingers Up
22979,Sliding Two Fingers Up
23067,Sliding Two Fingers Up
23092,Sliding Two Fingers Up
23093,Sliding Two Fingers Up
23293,Sliding Two Fingers Up
23530,Sliding Two Fingers Up
23608,Sliding Two Fingers Up
23616,Sliding Two Fingers Up
23677,Sliding Two Fingers Up
23873,Sliding Two Fingers Up
24119,Sliding Two Fingers Up
24249,Sliding Two Fingers Up
24335,Sliding Two Fingers Up
24391,Sliding Two Fingers Up
24564,Sliding Two Fingers Up
24605,Sliding Two Fingers Up
24756,Sliding Two Fingers Up
24766,Sliding Two Fingers Up
24775,Sliding Two Fingers Up
24791,Sliding Two Fingers Up
24802,Sliding Two Fingers Up
24824,Sliding Two Fingers Up
24871,Sliding Two Fingers Up
25096,Sliding Two Fingers Up
25163,Sliding Two Fingers Up
25250,Sliding Two Fingers Up
25278,Sliding Two Fingers Up
25323,Sliding Two Fingers Up
25383,Sliding Two Fingers Up
25609,Sliding Two Fingers Up
25658,Sliding Two Fingers Up
25886,Sliding Two Fingers Up
25929,Sliding Two Fingers Up
26205,Sliding Two Fingers Up
26215,Sliding Two Fingers Up
26289,Sliding Two Fingers Up
26464,Sliding Two Fingers Up
26532,Sliding Two Fingers Up
26569,Sliding Two Fingers Up
26835,Sliding Two Fingers Up
26878,Sliding Two Fingers Up
26909,Sliding Two Fingers Up
26913,Sliding Two Fingers Up
27052,Sliding Two Fingers Up
27081,Sliding Two Fingers Up
27126,Sliding Two Fingers Up
27180,Sliding Two Fingers Up
27232,Sliding Two Fingers Up
27307,Sliding Two Fingers Up
27408,Sliding Two Fingers Up
27622,Sliding Two Fingers Up
27640,Sliding Two Fingers Up
27660,Sliding Two Fingers Up
27725,Sliding Two Fingers Up
27754,Sliding Two Fingers Up
27924,Sliding Two Fingers Up
28031,Sliding Two Fingers Up
28046,Sliding Two Fingers Up
28051,Sliding Two Fingers Up
28078,Sliding Two Fingers Up
28150,Sliding Two Fingers Up
28273,Sliding Two Fingers Up
28308,Sliding Two Fingers Up
28353,Sliding Two Fingers Up
28442,Sliding Two Fingers Up
28465,Sliding Two Fingers Up
28520,Sliding Two Fingers Up
28609,Sliding Two Fingers Up
28630,Sliding Two Fingers Up
28633,Sliding Two Fingers Up
28679,Sliding Two Fingers Up
28774,Sliding Two Fingers Up
28841,Sliding Two Fingers Up
28893,Sliding Two Fingers Up
29020,Sliding Two Fingers Up
29076,Sliding Two Fingers Up
29109,Sliding Two Fingers Up
29139,Sliding Two Fingers Up
29145,Sliding Two Fingers Up
29153,Sliding Two Fingers Up
29198,Sliding Two Fingers Up
29225,Sliding Two Fingers Up
29535,Sliding Two Fingers Up
29686,Sliding Two Fingers Up
29741,Sliding Two Fingers Up
29768,Sliding Two Fingers Up
29827,Sliding Two Fingers Up
29944,Sliding Two Fingers Up
29959,Sliding Two Fingers Up
29995,Sliding Two Fingers Up
30284,Sliding Two Fingers Up
30322,Sliding Two Fingers Up
30324,Sliding Two Fingers Up
30364,Sliding Two Fingers Up
30395,Sliding Two Fingers Up
30444,Sliding Two Fingers Up
30486,Sliding Two Fingers Up
30509,Sliding Two Fingers Up
30558,Sliding Two Fingers Up
30785,Sliding Two Fingers Up
30834,Sliding Two Fingers Up
31000,Sliding Two Fingers Up
31053,Sliding Two Fingers Up
31158,Sliding Two Fingers Up
31180,Sliding Two Fingers Up
31279,Sliding Two Fingers Up
31295,Sliding Two Fingers Up
31344,Sliding Two Fingers Up
31402,Sliding Two Fingers Up
31595,Sliding Two Fingers Up
31983,Sliding Two Fingers Up
32167,Sliding Two Fingers Up
32212,Sliding Two Fingers Up
32235,Sliding Two Fingers Up
32280,Sliding Two Fingers Up
32299,Sliding Two Fingers Up
32331,Sliding Two Fingers Up
32339,Sliding Two Fingers Up
32641,Sliding Two Fingers Up
32689,Sliding Two Fingers Up
32806,Sliding Two Fingers Up
32831,Sliding Two Fingers Up
32965,Sliding Two Fingers Up
33010,Sliding Two Fingers Up
33093,Sliding Two Fingers Up
33094,Sliding Two Fingers Up
33285,Sliding Two Fingers Up
33376,Sliding Two Fingers Up
33394,Sliding Two Fingers Up
33411,Sliding Two Fingers Up
33472,Sliding Two Fingers Up
33560,Sliding Two Fingers Up
33596,Sliding Two Fingers Up
33699,Sliding Two Fingers Up
33757,Sliding Two Fingers Up
33847,Sliding Two Fingers Up
33907,Sliding Two Fingers Up
33947,Sliding Two Fingers Up
33988,Sliding Two Fingers Up
34262,Sliding Two Fingers Up
34277,Sliding Two Fingers Up
34450,Sliding Two Fingers Up
34482,Sliding Two Fingers Up
34523,Sliding Two Fingers Up
34674,Sliding Two Fingers Up
34748,Sliding Two Fingers Up
34752,Sliding Two Fingers Up
34770,Sliding Two Fingers Up
34780,Sliding Two Fingers Up
34827,Sliding Two Fingers Up
34961,Sliding Two Fingers Up
34977,Sliding Two Fingers Up
34987,Sliding Two Fingers Up
35073,Sliding Two Fingers Up
35180,Sliding Two Fingers Up
35247,Sliding Two Fingers Up
35284,Sliding Two Fingers Up
35304,Sliding Two Fingers Up
35523,Sliding Two Fingers Up
35610,Sliding Two Fingers Up
35699,Sliding Two Fingers Up
35916,Sliding Two Fingers Up
36117,Sliding Two Fingers Up
36231,Sliding Two Fingers Up
36434,Sliding Two Fingers Up
36529,Sliding Two Fingers Up
36541,Sliding Two Fingers Up
36577,Sliding Two Fingers Up
36612,Sliding Two Fingers Up
36635,Sliding Two Fingers Up
36654,Sliding Two Fingers Up
36681,Sliding Two Fingers Up
36684,Sliding Two Fingers Up
36826,Sliding Two Fingers Up
37071,Sliding Two Fingers Up
37110,Sliding Two Fingers Up
37163,Sliding Two Fingers Up
37316,Sliding Two Fingers Up
37322,Sliding Two Fingers Up
37374,Sliding Two Fingers Up
37441,Sliding Two Fingers Up
37734,Sliding Two Fingers Up
37841,Sliding Two Fingers Up
37949,Sliding Two Fingers Up
38124,Sliding Two Fingers Up
38316,Sliding Two Fingers Up
38465,Sliding Two Fingers Up
38478,Sliding Two Fingers Up
38727,Sliding Two Fingers Up
38741,Sliding Two Fingers Up
38795,Sliding Two Fingers Up
38796,Sliding Two Fingers Up
38899,Sliding Two Fingers Up
39035,Sliding Two Fingers Up
39144,Sliding Two Fingers Up
39275,Sliding Two Fingers Up
39442,Sliding Two Fingers Up
39486,Sliding Two Fingers Up
39544,Sliding Two Fingers Up
39597,Sliding Two Fingers Up
39719,Sliding Two Fingers Up
39721,Sliding Two Fingers Up
39867,Sliding Two Fingers Up
40017,Sliding Two Fingers Up
40033,Sliding Two Fingers Up
40122,Sliding Two Fingers Up
40265,Sliding Two Fingers Up
40330,Sliding Two Fingers Up
40354,Sliding Two Fingers Up
40545,Sliding Two Fingers Up
40579,Sliding Two Fingers Up
40746,Sliding Two Fingers Up
40774,Sliding Two Fingers Up
40823,Sliding Two Fingers Up
40907,Sliding Two Fingers Up
40990,Sliding Two Fingers Up
40995,Sliding Two Fingers Up
41164,Sliding Two Fingers Up
41165,Sliding Two Fingers Up
41178,Sliding Two Fingers Up
41206,Sliding Two Fingers Up
41215,Sliding Two Fingers Up
41366,Sliding Two Fingers Up
41453,Sliding Two Fingers Up
41455,Sliding Two Fingers Up
41484,Sliding Two Fingers Up
41582,Sliding Two Fingers Up
41627,Sliding Two Fingers Up
41697,Sliding Two Fingers Up
41701,Sliding Two Fingers Up
41794,Sliding Two Fingers Up
41826,Sliding Two Fingers Up
41869,Sliding Two Fingers Up
41896,Sliding Two Fingers Up
41924,Sliding Two Fingers Up
42017,Sliding Two Fingers Up
42258,Sliding Two Fingers Up
42447,Sliding Two Fingers Up
42537,Sliding Two Fingers Up
42660,Sliding Two Fingers Up
42717,Sliding Two Fingers Up
42725,Sliding Two Fingers Up
42869,Sliding Two Fingers Up
43047,Sliding Two Fingers Up
43185,Sliding Two Fingers Up
43411,Sliding Two Fingers Up
43489,Sliding Two Fingers Up
43564,Sliding Two Fingers Up
43582,Sliding Two Fingers Up
43588,Sliding Two Fingers Up
43713,Sliding Two Fingers Up
43817,Sliding Two Fingers Up
43845,Sliding Two Fingers Up
43907,Sliding Two Fingers Up
44142,Sliding Two Fingers Up
44193,Sliding Two Fingers Up
44277,Sliding Two Fingers Up
44399,Sliding Two Fingers Up
44400,Sliding Two Fingers Up
44537,Sliding Two Fingers Up
44590,Sliding Two Fingers Up
44718,Sliding Two Fingers Up
44733,Sliding Two Fingers Up
44964,Sliding Two Fingers Up
45227,Sliding Two Fingers Up
45340,Sliding Two Fingers Up
45379,Sliding Two Fingers Up
45424,Sliding Two Fingers Up
45839,Sliding Two Fingers Up
45885,Sliding Two Fingers Up
45950,Sliding Two Fingers Up
46073,Sliding Two Fingers Up
46144,Sliding Two Fingers Up
46308,Sliding Two Fingers Up
46314,Sliding Two Fingers Up
46393,Sliding Two Fingers Up
46491,Sliding Two Fingers Up
46605,Sliding Two Fingers Up
46781,Sliding Two Fingers Up
46906,Sliding Two Fingers Up
47031,Sliding Two Fingers Up
47059,Sliding Two Fingers Up
47088,Sliding Two Fingers Up
47120,Sliding Two Fingers Up
47224,Sliding Two Fingers Up
47225,Sliding Two Fingers Up
47493,Sliding Two Fingers Up
47525,Sliding Two Fingers Up
47538,Sliding Two Fingers Up
47574,Sliding Two Fingers Up
47592,Sliding Two Fingers Up
47601,Sliding Two Fingers Up
47624,Sliding Two Fingers Up
47836,Sliding Two Fingers Up
47867,Sliding Two Fingers Up
47930,Sliding Two Fingers Up
47962,Sliding Two Fingers Up
47963,Sliding Two Fingers Up
47980,Sliding Two Fingers Up
47994,Sliding Two Fingers Up
48078,Sliding Two Fingers Up
48325,Sliding Two Fingers Up
48333,Sliding Two Fingers Up
48336,Sliding Two Fingers Up
48618,Sliding Two Fingers Up
48727,Sliding Two Fingers Up
48848,Sliding Two Fingers Up
48919,Sliding Two Fingers Up
49124,Sliding Two Fingers Up
49247,Sliding Two Fingers Up
49273,Sliding Two Fingers Up
49313,Sliding Two Fingers Up
49503,Sliding Two Fingers Up
49531,Sliding Two Fingers Up
49591,Sliding Two Fingers Up
49698,Sliding Two Fingers Up
49729,Sliding Two Fingers Up
49848,Sliding Two Fingers Up
49973,Sliding Two Fingers Up
49983,Sliding Two Fingers Up
50073,Sliding Two Fingers Up
50247,Sliding Two Fingers Up
50258,Sliding Two Fingers Up
50389,Sliding Two Fingers Up
50460,Sliding Two Fingers Up
50469,Sliding Two Fingers Up
50505,Sliding Two Fingers Up
50606,Sliding Two Fingers Up
50629,Sliding Two Fingers Up
50638,Sliding Two Fingers Up
50684,Sliding Two Fingers Up
50820,Sliding Two Fingers Up
50879,Sliding Two Fingers Up
50882,Sliding Two Fingers Up
50886,Sliding Two Fingers Up
50936,Sliding Two Fingers Up
51036,Sliding Two Fingers Up
51044,Sliding Two Fingers Up
51045,Sliding Two Fingers Up
51167,Sliding Two Fingers Up
51193,Sliding Two Fingers Up
51451,Sliding Two Fingers Up
51548,Sliding Two Fingers Up
51575,Sliding Two Fingers Up
51634,Sliding Two Fingers Up
51651,Sliding Two Fingers Up
51668,Sliding Two Fingers Up
51707,Sliding Two Fingers Up
51735,Sliding Two Fingers Up
51904,Sliding Two Fingers Up
51931,Sliding Two Fingers Up
52073,Sliding Two Fingers Up
52074,Sliding Two Fingers Up
52586,Sliding Two Fingers Up
52800,Sliding Two Fingers Up
52836,Sliding Two Fingers Up
52857,Sliding Two Fingers Up
52982,Sliding Two Fingers Up
52990,Sliding Two Fingers Up
53065,Sliding Two Fingers Up
53252,Sliding Two Fingers Up
53253,Sliding Two Fingers Up
53291,Sliding Two Fingers Up
53391,Sliding Two Fingers Up
53458,Sliding Two Fingers Up
53466,Sliding Two Fingers Up
53548,Sliding Two Fingers Up
53553,Sliding Two Fingers Up
53589,Sliding Two Fingers Up
53671,Sliding Two Fingers Up
54123,Sliding Two Fingers Up
54140,Sliding Two Fingers Up
54217,Sliding Two Fingers Up
54647,Sliding Two Fingers Up
54719,Sliding Two Fingers Up
54836,Sliding Two Fingers Up
54997,Sliding Two Fingers Up
55057,Sliding Two Fingers Up
55149,Sliding Two Fingers Up
55250,Sliding Two Fingers Up
55410,Sliding Two Fingers Up
55555,Sliding Two Fingers Up
55561,Sliding Two Fingers Up
55586,Sliding Two Fingers Up
55588,Sliding Two Fingers Up
55664,Sliding Two Fingers Up
55668,Sliding Two Fingers Up
55776,Sliding Two Fingers Up
55859,Sliding Two Fingers Up
55888,Sliding Two Fingers Up
55927,Sliding Two Fingers Up
56016,Sliding Two Fingers Up
56106,Sliding Two Fingers Up
56258,Sliding Two Fingers Up
56268,Sliding Two Fingers Up
56277,Sliding Two Fingers Up
56427,Sliding Two Fingers Up
56470,Sliding Two Fingers Up
56474,Sliding Two Fingers Up
56647,Sliding Two Fingers Up
56648,Sliding Two Fingers Up
56671,Sliding Two Fingers Up
56732,Sliding Two Fingers Up
56760,Sliding Two Fingers Up
57045,Sliding Two Fingers Up
57095,Sliding Two Fingers Up
57350,Sliding Two Fingers Up
57600,Sliding Two Fingers Up
57671,Sliding Two Fingers Up
57712,Sliding Two Fingers Up
57724,Sliding Two Fingers Up
57765,Sliding Two Fingers Up
57784,Sliding Two Fingers Up
57858,Sliding Two Fingers Up
58079,Sliding Two Fingers Up
58255,Sliding Two Fingers Up
58310,Sliding Two Fingers Up
58372,Sliding Two Fingers Up
58529,Sliding Two Fingers Up
58618,Sliding Two Fingers Up
58663,Sliding Two Fingers Up
58769,Sliding Two Fingers Up
59057,Sliding Two Fingers Up
